2024-06-22 20:23:05,778 - JuRanModel - INFO - {'latent_dim': 64, 'bpr_batch': 4096, 'n_layers': 2, 'lr': 0.001, 'test_batch': 128, 'path': './checkpoints', 'topks': '[10,20,50]', 'load': 1, 'epochs': 200, 'multicore': 1, 'pretrain': 0, 'seed': 2024, 'model': 'lgn', 'keep_prob': 0.3, 'dropout_bool': 0, 'groups': 3, 'neg': 1, 'projection_dim': 16, 'projection_dropout': 0.5, 'gpu_id': '0', 'dataset': 'wechat', 'l2_w': 0.01, 'cl_w': 0.0005, 'cl_temp': 0.05, 'single': 0}
2024-06-22 20:23:52,727 - JuRanModel - INFO - batch:27	bpr_loss:0.6931319236755371	l2_loss:3.5495381355285645	cl_loss:10.222187042236328	all_loss:0.7337384223937988
2024-06-22 20:23:54,218 - JuRanModel - INFO - batch:28	bpr_loss:0.6931300759315491	l2_loss:3.3808116912841797	cl_loss:10.17243480682373	all_loss:0.7320244312286377
2024-06-22 20:23:55,580 - JuRanModel - INFO - batch:29	bpr_loss:0.693131685256958	l2_loss:2.9872641563415527	cl_loss:10.11943244934082	all_loss:0.7280640602111816
2024-06-22 20:23:56,938 - JuRanModel - INFO - batch:30	bpr_loss:0.6931319236755371	l2_loss:2.8196401596069336	cl_loss:10.043244361877441	all_loss:0.726349949836731
2024-06-22 20:23:58,331 - JuRanModel - INFO - batch:31	bpr_loss:0.6931320428848267	l2_loss:2.4677624702453613	cl_loss:10.006876945495605	all_loss:0.7228131294250488
2024-06-22 20:23:59,761 - JuRanModel - INFO - batch:32	bpr_loss:0.6931326985359192	l2_loss:2.3197638988494873	cl_loss:9.946943283081055	all_loss:0.7213038206100464
2024-06-22 20:24:01,136 - JuRanModel - INFO - batch:33	bpr_loss:0.6931334733963013	l2_loss:2.1338682174682617	cl_loss:9.896566390991211	all_loss:0.7194204330444336
2024-06-22 20:24:02,467 - JuRanModel - INFO - batch:34	bpr_loss:0.6931322813034058	l2_loss:1.9785956144332886	cl_loss:9.881317138671875	all_loss:0.7178589105606079
2024-06-22 20:24:03,831 - JuRanModel - INFO - batch:35	bpr_loss:0.693134069442749	l2_loss:1.813173532485962	cl_loss:9.843589782714844	all_loss:0.716187596321106
2024-06-22 20:24:05,221 - JuRanModel - INFO - batch:36	bpr_loss:0.6931323409080505	l2_loss:1.6652885675430298	cl_loss:9.76889419555664	all_loss:0.7146696448326111
2024-06-22 20:24:06,676 - JuRanModel - INFO - batch:37	bpr_loss:0.6931360363960266	l2_loss:1.5241338014602661	cl_loss:9.729545593261719	all_loss:0.7132421135902405
